t,V,m,h,n
18.21012635098027,-20.56919618882778,0.9411365130417816,0.08430840610155511,0.7493761823619315
18.253394063346978,-22.53386699090001,0.9325928243863063,0.08177562823469252,0.7507682220319628
18.30242598835337,-24.738552366455703,0.9215591180919505,0.07918889921971468,0.7520183181835787
18.368835249088693,-27.699794382138677,0.9040264384069274,0.07616514831340075,0.7531800637809661
18.415184986890903,-29.76030076480787,0.8897930297897982,0.07438136017346679,0.7536423577955019
18.468252989010658,-32.12702848683627,0.8712087712473054,0.07266824978016914,0.7538312700011687
18.516330161437434,-34.29227611755312,0.8520082279541762,0.07141952890283376,0.753695670418877
18.56590797432862,-36.56325943425775,0.8295571057217589,0.07043419605185788,0.7532551300386959
18.613886675353978,-38.81652610487627,0.8049465115262295,0.0697743529313688,0.7525400737379461
18.662139488504124,-41.15848713948598,0.7769688296187779,0.06940502011726754,0.7515340937848072
18.709875662691736,-43.57163582923776,0.7457018695563967,0.06933496475116027,0.7502531899775756
18.757688604000357,-46.10533837325616,0.7103617276806787,0.06956692881265422,0.7486808285505349
18.805406680970602,-48.76695974488249,0.6706185456134114,0.07011113640441928,0.7468170245264213
18.85325708159903,-51.57624968514745,0.6258574737527633,0.0709863073848567,0.744646632145112
18.901288632718636,-54.52636081300282,0.5757133672777052,0.07221774470277006,0.7421602247763264
18.949765115440712,-57.595681220218836,0.5198789515540736,0.0738460537152834,0.7393381651666975
18.999073045470514,-60.730252187239756,0.45841551157923055,0.0759307252504394,0.7361534545682258
19.049845475082595,-63.838992735425606,0.3919679239667146,0.07855863458776584,0.732563387020428
19.10248586316802,-66.76226710526349,0.32284209667341124,0.08181381458986027,0.7285459701557321
19.15602862095016,-69.26071142587759,0.2564623108307386,0.08565886993436213,0.7242062796129027
19.20969897523495,-71.20003414261144,0.1978252926390881,0.08998807789763555,0.7196645870557236
19.263745228057385,-72.60051986077792,0.14914810267119,0.09472701736316498,0.714961813469211
19.318346888896947,-73.54906637176096,0.11090455979286368,0.09978799658897627,0.7101352961187569
19.373871709304687,-74.15925739490562,0.08206491272101857,0.10511207533120726,0.7051938467916238
19.430721946663816,-74.5331279670306,0.06098820848175031,0.11066450420231966,0.7001322163600192
19.489429413846885,-74.74914196285212,0.045941187448601546,0.11644303312590948,0.6949257424822339
19.55055680230069,-74.86166434670217,0.035421556134239425,0.12246337787510854,0.6895424150543851
19.614724628734592,-74.90653301754803,0.028221199663014316,0.12875630540087166,0.6839431987498763
19.68260974599031,-74.90655588123882,0.023411641544738116,0.13536292044803336,0.6780842755155255
19.754976578027037,-74.87581725774297,0.020295800526499146,0.14233415591206647,0.6719160574489118
19.83271259667396,-74.82262752763468,0.018359512695415102,0.14973125173391083,0.6653818037739619
19.91687394227359,-74.75143690228161,0.01722986229193607,0.15762732957202136,0.6584156126206048
20.008752724530563,-74.66400921808898,0.016641749049668458,0.16611065684577841,0.6509391571020008
20.109983945432642,-74.56006244207914,0.01641198477645682,0.175290601497024,0.6428562110361608
20.222692451485624,-74.43751813374868,0.016419570419477662,0.18530534369264853,0.6340457408554604
20.34976814066324,-74.29233557886594,0.0165908811258438,0.19633761020119803,0.6243480229172597
20.495202749930318,-74.11800116568006,0.016889139801354435,0.2086295522075431,0.6135515808322703
